q0,q1,q2,q3
-0.4925720193832754,-0.002325520505655071,0.007060351659726788,-0.7736297494208412
-0.5523370485285116,-0.002672372222155593,0.0077675490486515675,-0.8674485721189713
-0.5291760130318275,-0.00262038426158929,0.007301401296641729,-0.8310829645773048
-0.5421490424015932,-0.0027273329062669355,0.0073374377566453805,-0.8513973193848037
-0.5340682482770129,-0.0027507251912733477,0.007059645370924322,-0.8387120302210508
-0.539453231775972,-0.0028356548054275887,0.006987776479555074,-0.847150643192371
-0.5360703026112774,-0.002875013080755036,0.006772419332940949,-0.8417992947708705
-0.5380282250957584,-0.0029351142274878774,0.006642491546794802,-0.8448517027695196
-0.5368464610019751,-0.0030000328823311614,0.0064804378750818355,-0.8429726883211641
-0.5374973507244365,-0.0030665810352257937,0.006322232481212582,-0.8439606261207332
-0.5374358974425039,-0.0031295721193161864,0.006172936885364302,-0.8437996680869101
-0.5372139906147027,-0.003197652094274203,0.006013595585881059,-0.8434275834676204
-0.5371092312918601,-0.003252955791331685,0.005872090577874397,-0.8432153772148338
-0.5371209077404396,-0.0033139911325577123,0.005722136804205349,-0.8432089531968048
-0.5372546067477694,-0.0033818309109305594,0.005568933752499595,-0.8434032796241281
-0.5374914801564148,-0.0034284895939438805,0.0054426481403123846,-0.8437679201300862
-0.537293092145546,-0.003490948130732104,0.005308565832218635,-0.843380400309897
-0.537171554915187,-0.0035513498318782643,0.005162845684401778,-0.8431787919087377
-0.537178142383132,-0.0036038090528341866,0.0050623519010896114,-0.8431755934158468
-0.5373120911567261,-0.003664534480394123,0.004941148798775414,-0.8433698706134151
-0.5375494339633665,-0.0037422441498650236,0.004827814471423899,-0.8437336238379669
-0.5373287186991778,-0.003788754657553672,0.004695485803671771,-0.843360040458088
-0.5372190394333187,-0.003849251071948784,0.004599171205117859,-0.8431511295777835
-0.5372401736017155,-0.003906228817423618,0.004518206261118351,-0.8431368885691213
-0.537372466262385,-0.003951360144487312,0.004425475251409178,-0.8433333579017384
-0.5375746596843297,-0.004032216958615072,0.004337247878408804,-0.8437191135101366
-0.5373520775232367,-0.004096241380343011,0.004225609074565985,-0.8433465294480956
-0.537222722661464,-0.004192263123561305,0.0041348833307697725,-0.8431492301210101
-0.5372178845772188,-0.004230397593324815,0.004081946958974279,-0.8431522287910678
-0.537314613400375,-0.004306259091403966,0.004054117770756303,-0.8433705251234079
-0.5375648849630372,-0.00433189901319358,0.003995968276609732,-0.843725058348129
-0.537309008870018,-0.004362217132295173,0.00401931429731186,-0.8433738956012367
-0.5371849331074537,-0.004344681424039731,0.00404082772802566,-0.8431732016181335
-0.5371467604341481,-0.004363165145000413,0.004050329475370388,-0.8431972892810482
-0.5372323862422524,-0.004405065707814113,0.004045308636949299,-0.843421743679042
-0.5375090851209477,-0.004449231384594212,0.0038964031214001418,-0.8437613833050651
-0.537242986498835,-0.004517281547354114,0.0038390130320107908,-0.8434162043401026
-0.5371191613167766,-0.004525617741130913,0.003819371458735719,-0.8432150283749055
-0.5372023255700497,-0.004512833604579227,0.0037650156318104412,-0.843162009399039
-0.5372760520362314,-0.004566617649898436,0.0036980952824463265,-0.8433948666531552
-0.5375056293279568,-0.004625719751764486,0.0036313834745166445,-0.8437625755935511
-0.5372489742999236,-0.004595010404617671,0.0036614650930118352,-0.8434121967954752
-0.5371433174151262,-0.004552167940089198,0.003673632134704557,-0.843199644267529
-0.5371339866196723,-0.004528303834817159,0.0037308674611427357,-0.8432052268877663
-0.5371309724795225,-0.004615776209909389,0.0037470970415985176,-0.843486791110479
-0.5374141944475246,-0.004573568582051155,0.003752633263725903,-0.8438205476516542
-0.5371667757207016,-0.004597955884986921,0.0036906538863823403,-0.8434648658655469
-0.5371547324957227,-0.00457058022836438,0.003572742562561503,-0.8431930860283803
-0.5370901182914506,-0.00451701209971578,0.0036131820794039708,-0.8432347944892484
-0.5373063704451527,-0.00455575764598485,0.0034601704148370677,-0.8433765940367993
-0.5374318320398171,-0.004635425699747582,0.0034322142022381315,-0.8438110047099494
-0.5371029019030936,-0.00462530041822682,0.00352262629353222,-0.8435055660076369
-0.5369902612405724,-0.004566269664394065,0.0035531964641899987,-0.8432976309821542
-0.5367667633526353,-0.004641539430558031,0.0036016192287451885,-0.8434396514465138
-0.5367982564687221,-0.00473541265419039,0.0034889726545835717,-0.8436991005826323
-0.5371569183822756,-0.004670893393881234,0.0034597789862361355,-0.8439859779070538
-0.5368123374710252,-0.004657746490579732,0.003583507061672694,-0.8436897701775199
-0.5367309853898453,-0.004579928428235135,0.003632289918632758,-0.8434625399366249
-0.5367542295340432,-0.004470548418659103,0.003703894000231893,-0.8434480102270041
-0.5367071882510736,-0.004438762363812123,0.003806286122658182,-0.8437574667294716
-0.5368547031760975,-0.004403522774838961,0.003883487363032276,-0.84417755885367
-0.5365023504942011,-0.004419604920766159,0.00393710906451852,-0.8438873784080144
-0.5361279969303132,-0.004496501926846954,0.003996143390864802,-0.8438449845891665
-0.5360008889174345,-0.00448422082673487,0.00409608494556616,-0.8439253913059233
-0.5363051209988443,-0.004444923020288968,0.004023833984384357,-0.8440122598997546
-0.5365896319931638,-0.004381513567854528,0.004031484149586371,-0.8443452206906537
-0.5362816655262019,-0.004381571571716089,0.004045366359225585,-0.844026795136848
-0.5360167588950628,-0.004435973003571836,0.004009486977818422,-0.8439154708993623
-0.5360215688823897,-0.004334660365884159,0.004140248511565026,-0.8439122176131592
-0.5364878575550921,-0.004156183004859814,0.0041180707291954815,-0.8438965528443685
-0.5366566420407061,-0.004107612617134393,0.004184559121504629,-0.8443040431851694
-0.5362702446291213,-0.004072171432338202,0.0042939878148220085,-0.8440343823830808
-0.5359367226211592,-0.004051252140483941,0.004392010842293605,-0.8439665423344218
-0.5360674054327645,-0.003952188108485485,0.00442058183956369,-0.8438835107077164
-0.5363370671057918,-0.003861119804377867,0.004437599832326469,-0.8439922285890062
-0.5364451031133018,-0.003930121310560654,0.004378198895391792,-0.8444379863174921
-0.5361997021986074,-0.0038948626673143178,0.0044204837678445755,-0.8440790541284149
-0.5361349846556945,-0.0038645377572005682,0.004433672239696926,-0.8438410789536834
-0.5361482492492049,-0.003821960610227841,0.004418079676138784,-0.8438336202808955
-0.5363396607503391,-0.0037334531187263945,0.004461632520540169,-0.8439909616960956
-0.5363706469538198,-0.003764247551141821,0.004491707582809735,-0.8444853907810891
-0.5358085288204113,-0.003882728347157327,0.00448981659453128,-0.8443279586533816
-0.5358474152224969,-0.0038210839685253236,0.0044364578744876945,-0.8440240908724354
-0.5360280971409096,-0.0037129711913800206,0.004439907420464467,-0.8439098496296777
-0.536160920528036,-0.0036782537496388473,0.004466761811680849,-0.8441051378467198
-0.5363261035298664,-0.0036959665705319027,0.004457316004841549,-0.8445138580612026
-0.5361254327142791,-0.0036183346760292685,0.004488538829630899,-0.8441272833472677
-0.5359667747217175,-0.00363622151162804,0.004457288201798886,-0.8439492442812925
-0.5359443025425681,-0.003639761365960688,0.0043566056307805905,-0.8439635858155969
-0.536122320773206,-0.0035764098701277927,0.004362290784810716,-0.8441302943790028
-0.5364516499648222,-0.003545962023360379,0.004279459537509114,-0.8444359348949066
-0.5360526855793377,-0.003616035173941701,0.004266365673382763,-0.8441751621375836
-0.5357406299154557,-0.0036875394214780813,0.004288410157878156,-0.8440932181679562
-0.5357527213952221,-0.003625574904279285,0.004268305744792587,-0.8440855632969079
-0.535827411347631,-0.0036093129157143563,0.004285258765418298,-0.8443179560278484
