q0,q1,q2,q3
0.5882400646717338,-0.1643906108540005,-0.645228299146855,-0.22763150593331377
0.6610199687689083,-0.1779136251717086,-0.7252099901276226,-0.2511563274414182
0.6350256669178779,-0.16388684687863314,-0.6961635225873956,-0.23672098056501314
0.6527563595319323,-0.16330535054027703,-0.712889933835461,-0.24060896004708007
0.6459410062661796,-0.15607435779793732,-0.7017375129621456,-0.23389765956231992
0.6549369665314534,-0.15630935922918796,-0.7071935828329141,-0.2349803395106394
0.6526337938272435,-0.15673205711426957,-0.6997280493499318,-0.23657613230771599
0.6555529712390271,-0.16386635684609624,-0.6960188432501953,-0.2494653884496188
0.6564614283302659,-0.1730191442193858,-0.6852433715809,-0.2616527091016961
0.6592539164148938,-0.18130487992073205,-0.6765022738773896,-0.2757677629647376
0.6606786696669829,-0.18714412289633858,-0.6672796180477029,-0.2900644046297672
0.6636722389436838,-0.19027182447615404,-0.6590179374285398,-0.29836355952429083
0.6668821282539744,-0.19212573593606935,-0.6512722614853534,-0.3062294689223993
0.6695252776044892,-0.19625883391495472,-0.6407955850552414,-0.31957789995435143
0.6711152256720653,-0.19879342830034394,-0.6349425732168447,-0.3270494805786833
0.6717277063551946,-0.20320973533818062,-0.6279949870779381,-0.33760957671903663
0.6710163942756614,-0.2036017979400224,-0.6242300608179396,-0.3444531899952566
0.6696580533569546,-0.2042311203785572,-0.6200680640331643,-0.3534360041507183
0.6688271887974696,-0.204126777472895,-0.6145788919530238,-0.3644870451225447
0.6682169898177338,-0.2014173607114744,-0.6135056212271073,-0.369518571383939
0.6686188653776574,-0.19664969969366308,-0.6142976135793674,-0.371225964532902
0.6696220598663073,-0.19088013347301036,-0.6140946519022569,-0.37158066167689424
0.6712090976705243,-0.18529879670521882,-0.6143024847373868,-0.37058577123429365
0.6738133470238061,-0.1775115657093139,-0.6160046977398664,-0.366800691383656
0.6768932215875652,-0.1688884530839188,-0.6187849257443049,-0.3611475431246285
0.6797128222219141,-0.16101704839092676,-0.6212066592805144,-0.35642892880828253
0.6820636184898212,-0.15237089287333605,-0.6235626435481169,-0.35038407608758404
0.6847553675911303,-0.1438346393427139,-0.6255974727228255,-0.3443696732748431
0.687603682052027,-0.1356250592110705,-0.6275698421157614,-0.3384052890562428
0.6907178314706287,-0.12765161058573934,-0.6292839149279044,-0.33261054326114114
0.69395491590613,-0.11997828677727781,-0.6308726035872383,-0.32698743867303864
0.6965939715376365,-0.11240678199872182,-0.6316410128201503,-0.3211972017222142
0.6991041398432095,-0.1055304596956824,-0.6324484631518863,-0.31571878502419476
0.7016042739502152,-0.099643425235971,-0.6331408640267709,-0.3106485820567487
0.7040331580843264,-0.0944334918044747,-0.6339908456064818,-0.3057713615344053
0.7061033866262579,-0.08984775212466235,-0.6351802527199137,-0.3012862850442917
0.7073606360185323,-0.08539069002109557,-0.6359210111190977,-0.29660395453004895
0.7085148077600771,-0.08140297156563323,-0.6368602201177859,-0.29212187839002474
0.7094039009352422,-0.07821301199183983,-0.6378866354327969,-0.2885787961947242
0.710218323960082,-0.07589426739933834,-0.6390189681912545,-0.285483170597123
0.7109841052555097,-0.07390581867423283,-0.6403845218832898,-0.28254761813401147
0.7107916128909955,-0.07297862283815595,-0.6414798545058806,-0.2792287448440234
0.7103304817624375,-0.07283023390409979,-0.6425738906173444,-0.27708021150190726
0.709932757409662,-0.07433150605644491,-0.6447104878493486,-0.2726892966432799
0.709226137925904,-0.0763317246697281,-0.6471741747019705,-0.268994170360831
0.708420274963607,-0.07707676691917312,-0.649196598231972,-0.26762682245041414
0.707132768448068,-0.07710270545791931,-0.6508452756205237,-0.265401914979652
0.7062203723867831,-0.07602851419190335,-0.652702525500471,-0.26266626782195274
0.7056982673390756,-0.07546225704948167,-0.6543092122501649,-0.2602397426673722
0.7050358310134711,-0.07429966697001565,-0.6565439680424855,-0.2576198396259735
0.7039477120919198,-0.07299002139302616,-0.6593248113965876,-0.255557891697567
0.7027313228876457,-0.069201101995138,-0.661743170020309,-0.25196238607227756
0.7030150187725694,-0.061128712341427756,-0.6645086364429595,-0.2449813446330124
0.7022903506256206,-0.05562783981280112,-0.6669940625310782,-0.2415655515662612
0.702259950862784,-0.048830485162166815,-0.6694870269214734,-0.23718341147882743
0.7022117050874643,-0.043729438785248875,-0.6714940832936843,-0.23443750806930644
0.7023743386938373,-0.0381219100738804,-0.6723082988602479,-0.23073950168528906
0.7029912124930581,-0.03246569083198892,-0.6728245951987595,-0.22715858040962159
0.7043684301438414,-0.026547437263086043,-0.6732116586080412,-0.22248004838154134
0.7061052063262565,-0.02103399320056591,-0.6737113424269102,-0.2170285770949923
0.7076715844692175,-0.017568207906959024,-0.6742554938302457,-0.21250592421104567
0.7089199390544341,-0.013358206868394949,-0.6744275954634943,-0.2059576225803882
0.7102562839246753,-0.00936735405916561,-0.6749234635532805,-0.19868215744466952
0.7120670960589387,-0.0045507451724450055,-0.6755322559566066,-0.19011009853305336
0.7135660684611869,-0.0022397608809736754,-0.6759145102041315,-0.18432356556106674
0.7151519025446343,-0.0003749018601013355,-0.6761955729218743,-0.17944693491879837
0.7162927228226309,0.0027061601598106946,-0.6758377586707801,-0.17372069159906806
0.7175955285806764,0.005087450614428917,-0.6752925609518778,-0.16898745602957174
0.7193110427584286,0.0076643848422492805,-0.6746824977877596,-0.16396326208069192
0.7218233749779291,0.01150220273478342,-0.6738171465868111,-0.157565972721255
0.7238181233806621,0.011074360853142867,-0.6728210360190627,-0.1554347279009417
0.7256268179903327,0.011934594742009717,-0.6710664391545405,-0.15169121152181447
0.7274840375299938,0.011805468727117418,-0.6693164484738924,-0.1489630082710278
0.7296244617405492,0.012293221063132461,-0.6677018769877376,-0.1456506248575117
0.7320421839386704,0.013095214584006048,-0.6661197248735198,-0.14228783585738658
0.734588722817841,0.015166634325520286,-0.6648683984708361,-0.1377662904855712
0.7363109009198229,0.01707753501465189,-0.6631855866393229,-0.13326461418129673
0.7376362514134228,0.018532117575579123,-0.6619996827873291,-0.12979689865286026
0.7401352098579643,0.02101481512529526,-0.6600231843753881,-0.12519907552408124
0.742220396912734,0.023617451692939297,-0.6588155443891194,-0.12052463691091692
0.7434485540872362,0.023993929485993933,-0.6585499498340872,-0.11792730026846948
0.7449065682927967,0.025567353021067336,-0.6570072071791352,-0.11321044240560169
0.7463856467295571,0.026637427239697642,-0.6556052723012558,-0.10920527198990278
0.7478133831609918,0.02668556552272863,-0.65440870427986,-0.10657513479053025
0.7494379246062988,0.027124843234628937,-0.6532323218169267,-0.10444935082497579
0.7513223368640737,0.028984240376701866,-0.6520615719268398,-0.10185545371737569
0.7521726515949992,0.03181940880336836,-0.6507604545913648,-0.09874269929399779
0.7531450247757852,0.03340242714160352,-0.6494213639151394,-0.09721822250216249
0.7540707214583261,0.033725561185289354,-0.64836304694857,-0.09700673480351013
0.7550430489987585,0.03365196076612999,-0.647630453268606,-0.09678255067297035
0.7558830989983236,0.03481416247402522,-0.6475423753628087,-0.09486334696630294
0.7554506848507586,0.03445071574405064,-0.6474598458856903,-0.09444320235667802
0.7554215644539067,0.03489974155851322,-0.6472177145792585,-0.09366342738729669
0.7557568654532638,0.0363637538080353,-0.6469087659953995,-0.09253235115788071
0.7560020851544109,0.03772543262258722,-0.6469412584181734,-0.09230064844817563
0.7562323076987445,0.03969240398398664,-0.6472860076638887,-0.09188158051588566
0.7557466452235967,0.042794090490145764,-0.6472672906671721,-0.08986370731097167
0.7551013430942387,0.04432171140197012,-0.6476382324870326,-0.08925354002698112
0.7548421978535951,0.0458714855871347,-0.6480067717360511,-0.08797087285555615
0.7546758583110026,0.04718352330697238,-0.648711335107574,-0.0861825461497602
0.7547344427826859,0.04949227715485191,-0.6495849704280409,-0.08275483377992113
0.7542415298935761,0.05076637607305784,-0.6496716789347813,-0.08053301742940425
0.7538025789936987,0.05213755608300556,-0.6499505700828196,-0.07855230525423305
0.7537205642977055,0.053767354551761834,-0.6501291149698861,-0.07674900585748314
0.7540836556537136,0.054958895161886255,-0.650092922907655,-0.07569875377329446
0.7547823013087993,0.055700528008864894,-0.6499817755278761,-0.07488571304325559
0.7547034971940202,0.056102743158829856,-0.6494675195783552,-0.07404283291295646
0.7547131743767747,0.056419311825592885,-0.6491506316554283,-0.0732989818676489
0.7550173129539963,0.05662734482393802,-0.648843638740172,-0.07271144454765886
0.7554076105877857,0.056755899919087895,-0.6487850750434756,-0.07232998148067128
0.7559343798625349,0.05661029259089235,-0.6488714284242829,-0.07216009205126402
0.7556596840146035,0.056204644160205784,-0.6485644717902477,-0.07209935004942897
0.7555150227427985,0.05573321028435611,-0.6484117193784823,-0.07209666184075231
0.7550997371516259,0.05465772832162798,-0.6489130549981218,-0.0727440493696301
0.7548846446957853,0.05381148667053461,-0.6495321848884104,-0.07332157449140461
0.7549404354113096,0.05367890738509485,-0.6501409040629733,-0.07336903477602193
0.7542545219978565,0.05357354417714147,-0.6502875157012197,-0.07328921362203128
0.7539126650311616,0.053389643874353035,-0.6503554621313202,-0.07311274238537017
0.753814669745744,0.053136217207973006,-0.6505165599741769,-0.07288183155003759
0.7539538783879434,0.053000015713549155,-0.6507871079270946,-0.07235553928142503
0.7541566980829078,0.05303318371921817,-0.651298587446045,-0.07161172312639763
0.7537338622717873,0.053429329774972334,-0.6512098346048113,-0.07051124848837419
0.7535014609018232,0.053877275761704355,-0.6511959707910114,-0.06943479103573716
0.7534470428773076,0.05419178601865266,-0.6513432944220916,-0.06838545182156038
0.7535543206856589,0.05453096047942869,-0.6516726740069998,-0.06722657311509853
0.753808579930717,0.054828987889534865,-0.6521495473230419,-0.06595852635745154
0.7534385213821321,0.05518224206586916,-0.6520156658469106,-0.0646260971977277
0.7533304541681877,0.05554831342473494,-0.6518638527044703,-0.06344265831341572
0.7533828685083033,0.05574398678166279,-0.6518966528148168,-0.06230645076560764
0.753538846898587,0.056038353389742473,-0.6521671984282048,-0.06109966715060615
0.7538614297891985,0.0562698620724549,-0.6525341899576196,-0.06008085796566613
0.7534344199577115,0.05651162925360423,-0.6524485379837824,-0.05889975569876412
0.753162326611103,0.05677690982213658,-0.6524679080320855,-0.057899324389385956
0.7527350868313797,0.057247334766935394,-0.6530826717208571,-0.05602596782394467
0.7525460917344914,0.0576024065811401,-0.6537681229822577,-0.05441007923649587
0.7528021048035862,0.057788450758019,-0.6541940972839222,-0.05350715931353508
0.7524756463679907,0.057898971983246936,-0.6539988729646639,-0.052246335656375174
0.7523727796739117,0.05807800394529866,-0.6538380208413724,-0.05100098025967794
0.752288107703746,0.05857289894762701,-0.6540075179502389,-0.049495062762718665
0.7528785967280447,0.05907987359652179,-0.6537641284098932,-0.047870773412080445
0.7536163249870425,0.05967414678373472,-0.6536695356669376,-0.04583223295199951
0.7536837076812429,0.06027284886084099,-0.6530426273311628,-0.04334433628744845
0.7543312382782732,0.06077289073386514,-0.6520692506942,-0.04051114727379088
0.754973433679738,0.06116510513702282,-0.6514628401338187,-0.03760348226718199
0.7558668669789976,0.0615555264187556,-0.6509060000565381,-0.034834681769265116
0.7569324569158714,0.06182127317962541,-0.6504375494130552,-0.032346546639084976
0.7572367629431355,0.062110032537896376,-0.6494780264946264,-0.030461642192306813
0.75796593192572,0.06223294931146487,-0.648324553647701,-0.028879305188480964
0.7585152544981155,0.06218779195525005,-0.647729372858566,-0.027885937164645762
0.7588551514881255,0.06243602079817482,-0.6476892051888439,-0.02747179981969432
0.7595071306465913,0.06248834134975521,-0.6476136444618148,-0.026893683371741448
0.7593785743346665,0.06214048519910977,-0.647148297370356,-0.02640530390007379
0.7594385263577734,0.061795733611974955,-0.6467759861872423,-0.02566358759559227
0.7596437707815459,0.06151878061200195,-0.646600856143588,-0.024640404506015044
0.7599942727909046,0.06159064970144879,-0.6465826188048361,-0.023715658040974842
0.7602876909408052,0.061678868753578864,-0.6469321203924507,-0.02279395987880737
0.7597399020388946,0.06150094067115212,-0.6469523224017353,-0.021920269815680796
0.7594011330895653,0.06176350966227186,-0.6469869930736448,-0.021132795806069013
0.7590140037044811,0.06238067492686827,-0.6474068091370966,-0.02035981945376491
0.7584187751168165,0.06393347579094757,-0.6483510861503963,-0.019230631996500745
0.7578581873548925,0.06570120909095532,-0.6495280529232801,-0.018190295967070804
0.7562469939509975,0.06700890461739292,-0.6506300951738534,-0.017189279825267596
0.7546926379955773,0.06807905233925253,-0.6519845690636963,-0.01626128193472916
0.753388820067514,0.06871036170417841,-0.6534333524436665,-0.015907419753043692
0.752428309349932,0.06863406242883541,-0.6549095404127324,-0.015850657739966207
0.7520098656513455,0.06758224378151266,-0.6561434191144176,-0.016508813657366807
0.7508049866628325,0.06586321016761289,-0.656997007859648,-0.018046412631840054
0.7501476605028777,0.06339028002353347,-0.657557854982715,-0.02057449660460904
0.7500815224845061,0.060101054333338205,-0.6578318980739605,-0.023822717639378346
0.7504688589369026,0.05603059460586899,-0.6579467405104871,-0.027939585774964228
0.7514651782998579,0.051409265872303794,-0.6576365856866913,-0.03247030944758894
0.7517763787413677,0.04621774463669019,-0.6567601500559705,-0.03713556351435747
0.7522183893361308,0.041084078898133376,-0.6559499435062274,-0.04188173100101405
0.752698715844917,0.03622062991929802,-0.6553654804826531,-0.046619210992784675
0.7530211525312028,0.03207122620068106,-0.6551701894284456,-0.05195524114358212
0.7534460865915028,0.028304370545331522,-0.6551090911987807,-0.05687005516892953
0.7529020834260401,0.02499635406873643,-0.6548249649245242,-0.06110266575334692
0.752600099029727,0.022108766148187742,-0.6546057781489341,-0.06435026083716235
0.7524240016507036,0.019600620124229626,-0.6546267179146911,-0.06695203449740826
0.7518484352485185,0.0177747819862776,-0.6555434696278593,-0.0684650514187326
0.7518017727813784,0.016034903855659116,-0.6562325949270904,-0.06913062201275305
0.7513856223808687,0.014737842889647523,-0.6560599589926732,-0.06931660506700503
0.7509073085202588,0.013248881182200859,-0.6562797810291788,-0.06931387105456982
0.7503146330499116,0.012012478101223426,-0.6570014394734234,-0.06912004703007685
0.7500496595689663,0.011775616207350872,-0.6576494785873628,-0.06928566963915933
0.7498920938684893,0.01166812492629206,-0.6583379668025188,-0.07071153084857644
0.7485422936622308,0.01193042668531134,-0.6590700943721416,-0.072010405242823
0.7471228326111267,0.011747912628762285,-0.6600491070707855,-0.07449746794150457
0.7458993473086014,0.011134596766007355,-0.6610049963030609,-0.0782854611097699
0.7444428767783734,0.00991062922234524,-0.6625059994110788,-0.08251793483461216
0.74337529194283,0.008095836412750457,-0.6637876926012966,-0.08716534873650607
0.7416164055415188,0.0061007717914609355,-0.6643688931723251,-0.09271651061571806
0.7398863218693198,0.003758570088400879,-0.6650580587975397,-0.09899514438279208
0.7381929335110515,0.0008903511860857097,-0.6659560206766117,-0.10543550025540252
0.736567555899981,-0.0022253398208394123,-0.6672040002810946,-0.11100641395194498
0.734997338877813,-0.005792243916197434,-0.6686676530039701,-0.11622475822838654
0.7315756261959063,-0.01136419156235416,-0.6703238895678305,-0.123917620084599
0.729620417050444,-0.01482782978618322,-0.6712455270884126,-0.12810205339697237
0.7275584993233897,-0.01850073966637009,-0.6724929995330337,-0.1327462675434941
0.7257230463844028,-0.022510638322940438,-0.6738172017366657,-0.13714367331733113
0.7237727411721409,-0.026492954383681988,-0.6754964484643238,-0.14157490363076056
0.7211251845213508,-0.030412268005825277,-0.6765821181342744,-0.14597482978577297
0.7186872172036678,-0.03450288344765697,-0.6775443500289321,-0.1509558190406892
0.7157288169562086,-0.0398263020036666,-0.679150173441545,-0.15638075615408
0.712574577515011,-0.04619782644107533,-0.6811139911181457,-0.16190913938345475
0.7096198889444307,-0.05378095836532536,-0.6829442933315636,-0.16738952556728448
0.7059417443964837,-0.06303709984256664,-0.6837877921992157,-0.1735954984678012
0.7020491571640188,-0.07292575731795457,-0.6846348376123191,-0.1806972478576795
0.6974428704145409,-0.08298767220748705,-0.6859214257803378,-0.18909468275652533
0.6924153669245988,-0.09326978880612356,-0.687228532838299,-0.19907625335940762
0.6870285373371903,-0.10379603533980707,-0.6882936751959742,-0.2105565272244416
0.6811257021073848,-0.11403968706206327,-0.6883757104871094,-0.22198104104028318
0.6750385007876757,-0.12491075569713107,-0.6880372175040337,-0.23420486397351456
0.669559704985584,-0.13598436232803301,-0.6871464935843643,-0.24631963245146907
0.6636792193010048,-0.14935261665512614,-0.6851257617219986,-0.2603768657533188
0.6585139418311458,-0.16132576716611988,-0.6833369893679997,-0.27271834505633735
0.6500541759664586,-0.17939289489617877,-0.6790929347697051,-0.2898172470822233
0.6382867087247137,-0.20474987891046414,-0.6722387323342294,-0.3137867261817172
0.6319539270281737,-0.2184627314550791,-0.6677114825057158,-0.32645854439290933
0.6243513754463126,-0.23491129123957716,-0.6618735463482007,-0.3421293518503012
0.6171565379202135,-0.25024233369328297,-0.6556381230224236,-0.357028484973421
0.6089460547890163,-0.2662125722166097,-0.6476050541075538,-0.3728602034250487
0.600877582776765,-0.2815339017427537,-0.6387579705870798,-0.3888825970798309
0.5925172312040512,-0.2969299096163162,-0.6289520935492079,-0.4059490054303021
0.5838858698875632,-0.31171566468995243,-0.6188129055525434,-0.4231031193674627
0.5746620337233047,-0.3262779948044958,-0.6084989789273795,-0.4403858126562955
0.5646529229886788,-0.339791728970384,-0.5978828701444564,-0.45639311543177047
0.5545911288421062,-0.3523868318139013,-0.5877866273026549,-0.47153572368199115
0.5444806209354178,-0.36425371540756074,-0.5782970282431861,-0.4858151233122098
0.5342610313814841,-0.37585429446351876,-0.5699315876252186,-0.4985171434096178
0.5243245643582493,-0.3872182123454138,-0.5619835906336598,-0.5101100823633151
0.5144421324966089,-0.3978655501401553,-0.5538096174957763,-0.5199916614218766
0.505056282270842,-0.4082831538793309,-0.5462384275117137,-0.5286042060053592
0.496229296405665,-0.41835426466343756,-0.5391470411424889,-0.5363125146603219
0.488014556572212,-0.42803272410253246,-0.5327425827211324,-0.5429982592050013
0.48004645155922904,-0.43759758670492194,-0.526441171704193,-0.5493764785304832
0.47160240234001205,-0.4463960598245628,-0.5206966746799772,-0.5542818491172684
0.46314615217057786,-0.45320156677374973,-0.5159903979707817,-0.5598412651769582
0.4549138381329647,-0.45747782754090266,-0.5121855755187918,-0.5665643033896958
0.44687147856902043,-0.46100554172187114,-0.509066381418463,-0.5732874669022026
0.4395220831198976,-0.46412095983010676,-0.5063158828231622,-0.5796054918860706
0.4318719672193466,-0.46699897023864584,-0.5027606299586412,-0.5853690199858907
0.42450090350635206,-0.47071676357171555,-0.4978282741088438,-0.5915668269006039
0.41763664570313613,-0.4749175520194956,-0.49239515490804764,-0.5976083209560422
0.41082602417045344,-0.47875393205867783,-0.48689771793848385,-0.6041373226107994
